id,superficie,fecha,idcomunidad,idprovincia,idmunicipio,municipio,causa,causa_supuesta,causa_desc,muertos,heridos,time_ctrl,time_ext,personal,medios,gastos,perdidas
1969051441,15,14/12/1969,17,5,0,INDETERMINADO,5,1,0,0,0,0,240,0,0,0,0
1969081353,180,15/12/1969,2,8,0,INDETERMINADO,5,1,0,0,0,0,1200,0,0,0,0
1969221439,20,20/12/1969,10,22,0,INDETERMINADO,5,1,0,0,0,0,60,0,0,0,0
1969251443,20,27/12/1969,2,25,0,INDETERMINADO,4,1,99,0,0,0,180,0,0,0,0
1970200001,50,08/01/1970,1,20,0,INDETERMINADO,3,1,20,0,0,0,240,25,1,0,8
1970200002,22,10/01/1970,1,20,0,INDETERMINADO,2,1,90,0,0,0,180,0,0,0,0
1970330084,250,10/01/1970,5,33,0,INDETERMINADO,5,1,0,0,0,0,1260,0,0,0,0
1970330011,50,13/01/1970,5,33,0,INDETERMINADO,5,1,0,0,0,0,240,0,0,0,0
1970390007,20,14/01/1970,6,39,0,INDETERMINADO,2,1,20,0,0,0,180,0,0,0,0
1970390008,20,14/01/1970,6,39,0,INDETERMINADO,4,1,99,0,0,0,119,0,0,0,0
1970390009,150,14/01/1970,6,39,0,INDETERMINADO,4,1,99,0,0,0,300,0,0,0,0
1970330088,30,17/01/1970,5,33,0,INDETERMINADO,5,1,0,0,0,0,1140,0,0,0,0
1970330086,100,19/01/1970,5,33,0,INDETERMINADO,5,1,0,0,0,0,300,0,0,0,0
1970390013,90,19/01/1970,6,39,0,INDETERMINADO,2,1,10,0,0,0,239,0,0,0,0
1970390014,40,19/01/1970,6,39,0,INDETERMINADO,2,1,20,0,0,0,359,0,0,0,0
1970390015,40,19/01/1970,6,39,0,INDETERMINADO,2,1,90,0,0,0,300,0,0,0,0
1970390016,70,19/01/1970,6,39,0,INDETERMINADO,4,1,99,0,0,0,180,0,0,0,1
1970390017,80,19/01/1970,6,39,0,INDETERMINADO,2,1,90,0,0,0,420,0,0,0,0
1970390058,670,19/01/1970,6,39,0,INDETERMINADO,2,1,10,0,0,0,960,103,0,0,11
1970390059,675,19/01/1970,6,39,0,INDETERMINADO,2,1,10,0,0,0,1140,103,0,0,14
1970330087,33,20/01/1970,5,33,0,INDETERMINADO,5,1,0,0,0,0,240,0,0,0,0
1970390024,16,20/01/1970,6,39,0,INDETERMINADO,2,1,90,0,0,0,120,0,0,0,0
1970330026,30,21/01/1970,5,33,0,INDETERMINADO,5,1,0,0,0,0,120,0,0,0,0
1970390028,800,21/01/1970,6,39,0,INDETERMINADO,4,1,99,0,0,0,660,50,0,0,0
1970330089,180,22/01/1970,5,33,0,INDETERMINADO,5,1,0,0,0,0,720,0,0,0,0
1970390018,120,22/01/1970,6,39,0,INDETERMINADO,4,1,99,0,0,0,240,0,0,0,0
1970390029,500,28/01/1970,6,39,0,INDETERMINADO,4,1,99,0,0,0,1380,0,0,0,0
1970390030,260,28/01/1970,6,39,0,INDETERMINADO,4,1,99,0,0,0,1380,0,0,0,0
1970200032,22,30/01/1970,1,20,0,INDETERMINADO,5,1,0,0,0,0,180,0,0,0,0
1970250036,40,03/02/1970,2,25,0,INDETERMINADO,2,1,20,0,0,0,479,0,0,0,0
1970330133,170,03/02/1970,5,33,0,INDETERMINADO,5,1,0,0,0,0,1560,25,0,0,5
1970080033,36,05/02/1970,2,8,0,INDETERMINADO,2,1,10,0,0,0,300,0,0,0,0
1970090038,14,08/02/1970,17,9,0,INDETERMINADO,5,1,0,0,0,0,179,0,0,0,0
1970260035,40,09/02/1970,7,26,0,INDETERMINADO,2,1,40,0,0,0,180,0,0,0,0
1970330090,40,09/02/1970,5,33,0,INDETERMINADO,5,1,0,0,0,0,360,0,0,0,0
1970120039,300,11/02/1970,9,12,0,INDETERMINADO,2,1,40,0,0,0,480,0,0,0,0
1970180034,20,11/02/1970,4,18,0,INDETERMINADO,2,1,10,0,0,0,120,0,0,0,0
1970330135,14,12/02/1970,5,33,0,INDETERMINADO,2,1,30,0,0,0,120,0,0,0,0
1970430074,60,17/02/1970,2,43,0,INDETERMINADO,2,1,50,0,0,0,120,0,0,0,0
1970430119,30,17/02/1970,2,43,0,INDETERMINADO,2,1,10,0,0,0,480,0,0,0,0
1970080046,10,18/02/1970,2,8,0,INDETERMINADO,2,1,10,0,0,0,60,0,0,0,0
1970080047,10,19/02/1970,2,8,0,INDETERMINADO,5,1,0,0,0,0,180,0,0,0,0
1970080048,250,19/02/1970,2,8,0,INDETERMINADO,2,1,10,0,0,0,240,40,5,0,0
1970250053,30,19/02/1970,2,25,0,INDETERMINADO,5,1,0,0,0,0,1020,0,0,0,0
1970080049,10,20/02/1970,2,8,0,INDETERMINADO,2,1,40,0,0,0,60,0,0,0,0
1970250054,40,20/02/1970,2,25,0,INDETERMINADO,2,1,50,0,0,0,240,0,0,0,0
1970430075,10,20/02/1970,2,43,0,INDETERMINADO,2,1,10,0,0,0,300,0,0,0,0
1970460361,35,20/02/1970,9,46,0,INDETERMINADO,2,1,50,0,0,0,360,0,0,0,0
1970250051,200,22/02/1970,2,25,0,INDETERMINADO,2,1,10,0,0,0,480,0,0,0,0
1970250056,65,22/02/1970,2,25,0,INDETERMINADO,2,1,50,0,0,0,180,0,0,0,0
1970260092,45,22/02/1970,7,26,0,INDETERMINADO,5,1,0,0,0,0,120,0,0,0,0
1970330136,40,22/02/1970,5,33,0,INDETERMINADO,4,1,99,0,0,0,180,0,0,0,0
1970330137,350,22/02/1970,5,33,0,INDETERMINADO,5,1,0,0,0,0,420,0,0,0,0
1970330138,120,22/02/1970,5,33,0,INDETERMINADO,5,1,0,0,0,0,540,0,0,0,0
1970100106,20,23/02/1970,14,10,0,INDETERMINADO,2,1,30,0,0,0,120,0,0,0,0
1970330139,280,23/02/1970,5,33,0,INDETERMINADO,4,1,99,0,0,0,240,20,0,0,17
1970080062,50,24/02/1970,2,8,0,INDETERMINADO,5,1,0,0,0,0,300,0,0,0,0
1970080063,25,24/02/1970,2,8,0,INDETERMINADO,2,1,10,0,0,0,180,0,0,0,0
1970080064,11,24/02/1970,2,8,0,INDETERMINADO,5,1,0,0,0,0,120,0,0,0,0
1970250057,100,24/02/1970,2,25,0,INDETERMINADO,2,1,50,0,0,0,240,0,0,0,0
1970430077,350,25/02/1970,2,43,0,INDETERMINADO,2,1,20,0,0,0,480,0,0,0,0
1970080066,15,26/02/1970,2,8,0,INDETERMINADO,5,1,0,0,0,0,60,0,0,0,0
1970080067,18,26/02/1970,2,8,0,INDETERMINADO,2,1,50,0,0,0,120,0,0,0,0
1970080068,"5,4E+016",26/02/1970,2,8,0,INDETERMINADO,2,1,30,0,0,0,180,33,1,0,1
1970290093,120,26/02/1970,4,29,0,INDETERMINADO,2,1,50,0,0,0,300,36,0,0,1
1970430078,50,26/02/1970,2,43,0,INDETERMINADO,2,1,90,0,0,0,240,0,0,0,0
1970080069,30,27/02/1970,2,8,0,INDETERMINADO,5,1,0,0,0,0,240,0,0,0,0
1970080070,920,28/02/1970,2,8,0,INDETERMINADO,5,1,0,0,0,0,1500,93,6,0,2
1970430079,40,28/02/1970,2,43,0,INDETERMINADO,2,1,10,0,0,0,180,0,0,0,0
1970080071,10,01/03/1970,2,8,0,INDETERMINADO,5,1,0,0,0,0,180,0,0,0,0
1970430080,50,01/03/1970,2,43,0,INDETERMINADO,2,1,40,0,0,0,420,0,0,0,3
1970170111,80,02/03/1970,2,17,0,INDETERMINADO,2,1,20,0,0,0,240,22,0,0,0
1970270146,10,02/03/1970,3,27,0,INDETERMINADO,5,1,0,0,0,0,60,0,0,0,0
1970030073,40,03/03/1970,9,3,0,INDETERMINADO,5,1,0,0,0,0,360,0,0,0,0
1970080083,355,04/03/1970,2,8,0,INDETERMINADO,5,1,0,0,0,0,420,124,9,0,2
1970080095,85,04/03/1970,2,8,0,INDETERMINADO,2,1,10,0,0,0,300,0,0,0,0
1970080096,12,04/03/1970,2,8,0,INDETERMINADO,2,1,10,0,0,0,120,0,0,0,0
1970320107,50,04/03/1970,3,32,0,INDETERMINADO,2,1,20,0,0,0,240,0,0,0,0
1970360161,150,04/03/1970,3,36,0,INDETERMINADO,4,1,99,0,0,0,1740,30,0,0,11
1970080099,27,05/03/1970,2,8,0,INDETERMINADO,5,1,0,0,0,0,239,0,0,0,0
1970360541,25,05/03/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,180,0,0,0,0
1970361222,100,05/03/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,480,0,0,0,0
1970080100,30,06/03/1970,2,8,0,INDETERMINADO,5,1,0,0,0,0,180,0,0,0,0
1970100132,10,06/03/1970,14,10,0,INDETERMINADO,2,1,30,0,0,0,360,0,0,0,0
1970363056,40,06/03/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,120,0,0,0,0
1970080101,"1,2E+016",07/03/1970,2,8,0,INDETERMINADO,2,1,10,0,0,0,300,0,0,0,0
1970361223,10,07/03/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,360,0,0,0,0
1970490121,20,07/03/1970,17,49,0,INDETERMINADO,5,1,0,0,0,0,60,0,0,0,0
1970150152,20,08/03/1970,3,15,0,INDETERMINADO,5,1,0,0,0,0,120,0,0,0,2
1970320108,10,08/03/1970,3,32,0,INDETERMINADO,2,1,40,0,0,0,120,0,0,0,0
1970340102,10,08/03/1970,17,34,0,INDETERMINADO,2,1,40,0,0,0,420,0,0,0,0
1970361150,30,08/03/1970,3,36,0,INDETERMINADO,2,1,40,0,0,0,180,0,0,0,0
1970220262,140,09/03/1970,10,22,0,INDETERMINADO,2,1,90,0,0,0,240,15,0,0,1
1970250112,40,09/03/1970,2,25,0,INDETERMINADO,2,1,40,0,0,0,420,0,0,0,0
1970360602,200,09/03/1970,3,36,0,INDETERMINADO,4,1,99,0,0,0,660,12,0,0,6
1970361151,10,09/03/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,60,0,0,0,0
1970270122,220,10/03/1970,3,27,0,INDETERMINADO,5,1,0,0,0,0,1080,0,0,0,0
1970361224,140,10/03/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,240,0,0,0,0
1970361225,20,10/03/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,240,0,0,0,0
1970361226,30,10/03/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,300,0,0,0,0
1970362513,10,10/03/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,60,0,0,0,0
1970490104,150,10/03/1970,17,49,0,INDETERMINADO,5,1,0,0,0,0,299,0,0,0,0
1970050109,600,11/03/1970,17,5,0,INDETERMINADO,2,1,20,0,0,0,240,0,0,0,0
1970240341,146,11/03/1970,17,24,0,INDETERMINADO,2,1,20,0,0,0,420,0,0,0,0
1970330157,50,11/03/1970,5,33,0,INDETERMINADO,3,1,20,0,0,0,180,0,0,0,1
1970360350,92,11/03/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,180,24,0,0,5
1970360560,10,11/03/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,300,0,0,0,0
1970361227,120,11/03/1970,3,36,0,INDETERMINADO,3,1,20,0,0,0,900,26,0,0,1
1970361228,100,11/03/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,300,0,0,0,0
1970361229,50,11/03/1970,3,36,0,INDETERMINADO,2,1,20,0,0,0,960,0,0,0,0
1970363057,10,11/03/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,175,0,0,0,0
1970240248,190,12/03/1970,17,24,0,INDETERMINADO,2,1,40,0,0,0,600,15,0,0,2
1970361230,20,12/03/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,300,0,0,0,0
1970362514,120,12/03/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,179,0,0,0,0
1970370131,40,12/03/1970,17,37,0,INDETERMINADO,4,1,99,0,0,0,419,0,0,0,0
1970490105,50,12/03/1970,17,49,0,INDETERMINADO,2,1,20,0,0,0,240,0,0,0,0
1970360351,100,13/03/1970,3,36,0,INDETERMINADO,4,1,99,0,0,0,120,15,0,0,9
1970361231,25,13/03/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,240,0,0,0,0
1970320113,150,14/03/1970,3,32,0,INDETERMINADO,4,1,99,0,0,0,420,18,0,0,4
1970361232,30,14/03/1970,3,36,0,INDETERMINADO,3,1,20,0,0,0,120,0,0,0,0
1970363058,10,14/03/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,420,0,0,0,0
1970320114,250,15/03/1970,3,32,0,INDETERMINADO,4,1,99,0,0,0,300,20,0,0,7
1970320115,100,15/03/1970,3,32,0,INDETERMINADO,4,1,99,0,0,0,179,10,0,0,4
1970320123,100,15/03/1970,3,32,0,INDETERMINADO,4,1,99,0,0,0,360,0,0,0,0
1970360542,250,15/03/1970,3,36,0,INDETERMINADO,4,1,99,0,0,0,180,11,0,0,4
1970360714,2800,15/03/1970,3,36,0,INDETERMINADO,4,1,99,0,0,0,1619,87,2,0,67
1970361152,200,15/03/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,360,0,0,0,0
1970361233,30,15/03/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,360,0,0,0,0
1970362762,45,15/03/1970,3,36,0,INDETERMINADO,4,1,99,0,0,0,240,0,0,0,0
1970050396,20,16/03/1970,17,5,0,INDETERMINADO,2,1,40,0,0,0,360,0,0,0,0
1970120165,26,16/03/1970,9,12,0,INDETERMINADO,2,1,40,0,0,0,120,0,0,0,0
1970220153,70,16/03/1970,10,22,0,INDETERMINADO,2,1,10,0,0,0,480,0,0,0,0
1970220292,300,16/03/1970,10,22,0,INDETERMINADO,5,1,0,0,0,0,300,5,0,0,4
1970250154,40,16/03/1970,2,25,0,INDETERMINADO,5,1,0,0,0,0,300,0,0,0,0
1970270172,50,16/03/1970,3,27,0,INDETERMINADO,5,1,0,0,0,0,540,0,0,0,0
1970361235,40,16/03/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,1320,0,0,0,0
1970361236,280,16/03/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,660,0,0,0,0
1970361237,40,16/03/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,1320,0,0,0,0
1970361239,20,16/03/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,119,0,0,0,0
1970363060,1030,16/03/1970,3,36,0,INDETERMINADO,4,1,99,0,0,0,1620,52,0,0,17
1970363061,480,16/03/1970,3,36,0,INDETERMINADO,4,1,99,0,0,0,600,24,0,0,9
1970363062,50,16/03/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,600,0,0,0,0
1970363063,25,16/03/1970,3,36,0,INDETERMINADO,4,1,99,0,0,0,240,0,0,0,0
1970363064,60,16/03/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,240,19,0,0,3
1970430118,10,16/03/1970,2,43,0,INDETERMINADO,2,1,10,0,0,0,120,0,0,0,0
1970150245,30,17/03/1970,3,15,0,INDETERMINADO,5,1,0,0,0,0,120,0,0,0,0
1970220177,10,17/03/1970,10,22,0,INDETERMINADO,2,1,10,0,0,0,240,0,0,0,0
1970250155,20,17/03/1970,2,25,0,INDETERMINADO,2,1,40,0,0,0,240,0,0,0,0
1970320124,10,17/03/1970,3,32,0,INDETERMINADO,2,1,20,0,0,0,55,0,0,0,0
1970320125,30,17/03/1970,3,32,0,INDETERMINADO,2,1,20,0,0,0,180,0,0,0,0
1970320126,150,17/03/1970,3,32,0,INDETERMINADO,2,1,20,0,0,0,240,0,0,0,0
1970362515,180,17/03/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,420,0,0,0,0
1970363065,20,17/03/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,360,0,0,0,0
1970363066,10,17/03/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,180,0,0,0,0
1970050179,87,18/03/1970,17,5,0,INDETERMINADO,2,1,40,0,0,0,300,144,0,0,1
1970160171,25,18/03/1970,11,16,0,INDETERMINADO,2,1,10,0,0,0,120,0,0,0,0
1970320127,40,18/03/1970,3,32,0,INDETERMINADO,4,1,99,0,0,0,120,0,0,0,1
1970320128,85,18/03/1970,3,32,0,INDETERMINADO,4,1,99,0,0,0,180,0,0,0,0
1970320140,600,18/03/1970,3,32,0,INDETERMINADO,2,1,20,0,0,0,300,71,0,0,0
1970490159,780,18/03/1970,17,49,0,INDETERMINADO,2,1,20,0,0,0,480,30,0,0,2
1970031414,700,19/03/1970,9,3,0,INDETERMINADO,5,1,0,0,0,0,1260,69,0,0,5
1970050142,60,19/03/1970,17,5,0,INDETERMINADO,5,1,0,0,0,0,240,25,0,0,1
1970080148,40,19/03/1970,2,8,0,INDETERMINADO,2,1,10,0,0,0,300,0,0,0,0
1970080149,13,19/03/1970,2,8,0,INDETERMINADO,3,1,10,0,0,0,300,0,0,0,0
1970320129,183,19/03/1970,3,32,0,INDETERMINADO,4,1,99,0,0,0,180,69,1,0,15
1970320130,20,19/03/1970,3,32,0,INDETERMINADO,4,1,99,0,0,0,120,0,0,0,0
1970430120,15,19/03/1970,2,43,0,INDETERMINADO,2,1,10,0,0,0,240,0,0,0,0
1970490160,70,19/03/1970,17,49,0,INDETERMINADO,2,1,20,0,0,0,180,0,0,0,0
1970070143,35,20/03/1970,15,7,0,INDETERMINADO,2,1,20,0,0,0,360,0,0,0,0
1970320141,290,20/03/1970,3,32,0,INDETERMINADO,2,1,20,0,0,0,540,0,0,0,0
1970361240,10,20/03/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,59,0,0,0,0
1970361241,10,20/03/1970,3,36,0,INDETERMINADO,2,1,10,0,0,0,60,0,0,0,0
1970361242,10,20/03/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,120,0,0,0,0
1970090180,24,21/03/1970,17,9,0,INDETERMINADO,4,1,99,0,0,0,180,0,0,6,0
1970250144,10,21/03/1970,2,25,0,INDETERMINADO,2,1,40,0,0,0,180,0,0,0,0
1970250145,30,21/03/1970,2,25,0,INDETERMINADO,2,1,10,0,0,0,240,0,0,0,0
1970420174,180,21/03/1970,17,42,0,INDETERMINADO,5,1,0,0,0,0,240,0,0,0,0
1970430147,1000,21/03/1970,2,43,0,INDETERMINADO,5,1,0,0,0,0,1080,55,0,0,5
1970460395,200,21/03/1970,9,46,0,INDETERMINADO,2,1,20,0,0,0,180,27,0,0,4
1970110176,190,23/03/1970,4,11,0,INDETERMINADO,2,1,30,0,0,0,180,0,0,0,0
1970230221,70,23/03/1970,4,23,0,INDETERMINADO,2,1,10,0,0,0,120,0,0,0,0
1970210195,40,24/03/1970,4,21,0,INDETERMINADO,4,1,99,0,0,0,240,0,0,0,1
1970170218,20,25/03/1970,2,17,0,INDETERMINADO,5,1,0,0,0,0,120,0,0,0,0
1970170219,30,26/03/1970,2,17,0,INDETERMINADO,5,1,0,0,0,0,180,0,0,0,0
1970360352,40,26/03/1970,3,36,0,INDETERMINADO,4,1,99,0,0,0,120,0,0,0,1
1970122326,60,27/03/1970,9,12,0,INDETERMINADO,2,1,50,0,0,0,240,0,0,0,0
1970250251,95,28/03/1970,2,25,0,INDETERMINADO,5,1,0,0,0,0,480,0,0,0,1
1970330173,20,28/03/1970,5,33,0,INDETERMINADO,4,1,99,0,0,0,60,0,0,0,0
1970330216,10,28/03/1970,5,33,0,INDETERMINADO,5,1,0,0,0,0,60,0,0,0,0
1970361243,40,28/03/1970,3,36,0,INDETERMINADO,4,1,99,0,0,0,240,0,0,0,0
1970260222,15,29/03/1970,7,26,0,INDETERMINADO,2,1,50,0,0,0,120,0,0,0,0
1970270277,110,29/03/1970,3,27,0,INDETERMINADO,2,1,40,0,0,0,180,32,0,0,11
1970320168,30,29/03/1970,3,32,0,INDETERMINADO,4,1,99,0,0,0,600,0,0,0,0
1970330169,160,29/03/1970,5,33,0,INDETERMINADO,5,1,0,0,0,0,660,0,0,0,0
1970360353,10,29/03/1970,3,36,0,INDETERMINADO,4,1,99,0,0,0,60,0,0,0,0
1970363067,20,29/03/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,180,0,0,0,1
1970370158,30,29/03/1970,17,37,0,INDETERMINADO,5,1,0,0,0,0,120,0,0,0,0
1970420175,480,29/03/1970,17,42,0,INDETERMINADO,2,1,40,0,0,0,540,0,0,0,0
1970360354,60,30/03/1970,3,36,0,INDETERMINADO,4,1,99,0,0,0,60,27,0,0,3
1970390189,20,30/03/1970,6,39,0,INDETERMINADO,4,1,99,0,0,0,120,0,0,0,0
1970340170,20,01/04/1970,17,34,0,INDETERMINADO,2,1,40,0,0,0,60,0,0,0,0
1970080182,25,02/04/1970,2,8,0,INDETERMINADO,5,1,0,0,0,0,240,0,0,0,0
1970250178,50,02/04/1970,2,25,0,INDETERMINADO,2,1,30,0,0,0,780,0,0,0,0
1970250185,50,02/04/1970,2,25,0,INDETERMINADO,2,1,50,0,0,0,120,0,0,0,0
1970330346,200,02/04/1970,5,33,0,INDETERMINADO,5,1,0,0,0,0,900,0,0,0,0
1970363069,250,02/04/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,240,30,0,0,10
1970080183,80,03/04/1970,2,8,0,INDETERMINADO,5,1,0,0,0,0,240,0,0,0,0
1970270311,30,03/04/1970,3,27,0,INDETERMINADO,5,1,0,0,0,0,180,0,0,0,0
1970270312,160,03/04/1970,3,27,0,INDETERMINADO,5,1,0,0,0,0,240,0,0,0,0
1970320197,350,03/04/1970,3,32,0,INDETERMINADO,4,1,99,0,0,0,360,0,0,0,0
1970390199,15,03/04/1970,6,39,0,INDETERMINADO,2,1,20,0,0,0,180,0,0,0,0
1970390200,20,03/04/1970,6,39,0,INDETERMINADO,4,1,99,0,0,0,300,0,0,0,0
1970420202,25,03/04/1970,17,42,0,INDETERMINADO,2,1,10,0,0,0,180,0,0,0,0
1970420203,170,03/04/1970,17,42,0,INDETERMINADO,5,1,0,0,0,0,120,90,0,0,0
1970500206,30,03/04/1970,10,50,0,INDETERMINADO,2,1,10,0,0,0,240,0,0,0,0
1970100194,10,04/04/1970,14,10,0,INDETERMINADO,2,1,30,0,0,0,180,0,0,0,0
1970150246,30,04/04/1970,3,15,0,INDETERMINADO,5,1,0,0,0,0,300,0,0,0,0
1970240209,60,04/04/1970,17,24,0,INDETERMINADO,2,1,30,0,0,0,240,0,0,0,0
1970250186,10,04/04/1970,2,25,0,INDETERMINADO,2,1,40,0,0,0,180,0,0,0,0
1970050379,110,05/04/1970,17,5,0,INDETERMINADO,2,1,10,0,0,0,240,33,0,0,4
1970080191,70,05/04/1970,2,8,0,INDETERMINADO,2,1,30,0,0,0,240,0,0,0,0
1970150247,80,05/04/1970,3,15,0,INDETERMINADO,2,1,50,0,0,0,300,0,0,0,0
1970170220,10,05/04/1970,2,17,0,INDETERMINADO,5,1,0,0,0,0,120,0,0,0,0
1970240196,750,05/04/1970,17,24,0,INDETERMINADO,2,1,20,0,0,0,780,6,0,0,12
1970250187,40,05/04/1970,2,25,0,INDETERMINADO,2,1,20,0,0,0,480,0,0,0,0
1970270550,80,05/04/1970,3,27,0,INDETERMINADO,2,1,40,0,0,0,180,0,0,0,0
1970320198,800,05/04/1970,3,32,0,INDETERMINADO,2,1,20,0,0,0,960,0,0,0,0
1970330188,70,05/04/1970,5,33,0,INDETERMINADO,5,1,0,0,0,0,480,0,0,0,0
1970360355,10,05/04/1970,3,36,0,INDETERMINADO,2,1,90,0,0,0,180,0,0,0,0
1970360565,30,05/04/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,180,0,0,0,0
1970360715,20,05/04/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,180,0,0,0,0
1970361244,10,05/04/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,180,0,0,0,0
1970362765,15,05/04/1970,3,36,0,INDETERMINADO,4,1,99,0,0,0,240,0,0,0,0
1970363071,30,05/04/1970,3,36,0,INDETERMINADO,4,1,99,0,0,0,120,0,0,0,0
1970363072,25,05/04/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,60,0,0,0,0
1970390201,10,05/04/1970,6,39,0,INDETERMINADO,4,1,99,0,0,0,120,0,0,0,0
1970490190,300,05/04/1970,17,49,0,INDETERMINADO,5,1,0,0,0,0,240,0,0,0,0
1970080192,15,06/04/1970,2,8,0,INDETERMINADO,5,1,0,0,0,0,300,0,0,0,0
1970240210,80,06/04/1970,17,24,0,INDETERMINADO,2,1,50,0,0,0,300,0,0,0,0
1970240249,90,06/04/1970,17,24,0,INDETERMINADO,5,1,0,0,0,0,660,0,0,0,1
1970240366,100,06/04/1970,17,24,0,INDETERMINADO,3,1,40,0,0,0,420,0,0,0,0
1970320293,400,06/04/1970,3,32,0,INDETERMINADO,2,1,30,0,0,0,780,0,0,0,0
1970330212,35,06/04/1970,5,33,0,INDETERMINADO,5,1,0,0,0,0,120,0,0,0,0
1970361245,120,06/04/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,240,0,0,0,0
1970361246,10,06/04/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,120,0,0,0,0
1970362766,20,06/04/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,120,0,0,0,0
1970363073,15,06/04/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,60,0,0,0,0
1970240250,400,07/04/1970,17,24,0,INDETERMINADO,5,1,0,0,0,0,600,0,0,0,0
1970320211,180,07/04/1970,3,32,0,INDETERMINADO,2,1,20,0,0,0,540,62,0,0,6
1970361247,15,07/04/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,120,0,0,0,0
1970361248,20,07/04/1970,3,36,0,INDETERMINADO,2,1,40,0,0,0,240,0,0,0,0
1970100319,50,08/04/1970,14,10,0,INDETERMINADO,2,1,50,0,0,0,120,0,0,0,0
1970362516,10,08/04/1970,3,36,0,INDETERMINADO,5,1,0,0,0,0,180,0,0,0,0
1970420205,90,09/04/1970,17,42,0,INDETERMINADO,2,1,40,0,0,0,300,0,0,0,0
1970030519,400,11/04/1970,9,3,0,INDETERMINADO,2,1,50,0,0,0,360,57,1,0,11
1970440269,20,11/04/1970,10,44,0,INDETERMINADO,2,1,40,0,0,0,240,0,0,0,0
1970240231,15,12/04/1970,17,24,0,INDETERMINADO,2,1,40,0,0,0,120,0,0,0,0
1970370253,20,12/04/1970,17,37,0,INDETERMINADO,2,1,50,0,0,0,120,0,0,0,0
1970090208,49,14/04/1970,17,9,0,INDETERMINADO,4,1,99,0,0,0,420,0,0,0,0
1970390235,40,14/04/1970,6,39,0,INDETERMINADO,4,1,99,0,0,0,300,0,0,0,0
1970420243,20,14/04/1970,17,42,0,INDETERMINADO,2,1,20,0,0,0,120,0,0,0,0
1970170272,40,15/04/1970,2,17,0,INDETERMINADO,2,1,30,0,0,0,60,0,0,0,0
1970320223,450,15/04/1970,3,32,0,INDETERMINADO,4,1,99,0,0,0,540,0,0,0,0
1970320280,10,15/04/1970,3,32,0,INDETERMINADO,4,1,99,0,0,0,240,0,0,0,0
1970330264,100,15/04/1970,5,33,0,INDETERMINADO,5,1,0,0,0,0,420,0,0,0,0
1970330265,220,15/04/1970,5,33,0,INDETERMINADO,5,1,0,0,0,0,720,0,0,0,0
1970330284,25,15/04/1970,5,33,0,INDETERMINADO,2,1,10,0,0,0,420,0,0,0,0
1970330294,240,15/04/1970,5,33,0,INDETERMINADO,5,1,0,0,0,0,840,0,0,0,0
1970330314,70,15/04/1970,5,33,0,INDETERMINADO,5,1,0,0,0,0,1020,0,0,0,0
1970370254,30,15/04/1970,17,37,0,INDETERMINADO,2,1,50,0,0,0,180,0,0,0,0
1970390237,300,15/04/1970,6,39,0,INDETERMINADO,4,1,99,0,0,0,1380,0,0,0,0
1970390238,20,15/04/1970,6,39,0,INDETERMINADO,4,1,99,0,0,0,180,0,0,0,0
